unique_id|competitor_name|extraction_date|product_name|brand|regular_price|selling_price|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|promotion_description|currency|breadcrumb|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|pdp_url|variants|product_description|country_of_origin|color|model_number|size|rating|review|competitor_product_key|upc|Gender|clothing_type|variant_color|material|material_composition|Clothing_Length|Fastener_Closure_Type|Rise_Pants_capris_leg_wear|clothing_fit|Body_fit|features|clothing_weight|stretch|care_instructions|image_url_1|image_url_2|image_url_3
90563748|target|2025-06-03|#followme Men's Microfleece Pajamas - Plaid Pajama Pants for Men - Lounge & Sleep PJ Bottoms|#followme|14.9919.99|14.9919.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/followme-men-s-microfleece-pajamas-plaid-pajama-pants-for-men-lounge-sleep-pj-bottoms/-/A-90563748||THE PAIR OF PLAID PJ PANTS YOUVE ALWAYS WANTED Take it Easy You've been working so hard, and now you deserve a break from it all! Slip into these cozy PJ pants made from micro fleece fabric that will keep you warm during those cold nights. You will love how soft these pants are, which combines with the loose-fitting design to create the most comfortable pajama pants around. Whether youre snoozing away, watching the game, getting chores done around the house, or a cracking open a cold one with the boys out in the yard, these PJ bottoms treat you to a taste of unmatched comfort. Kick Back in Plaid Comfort is not just everything. We all know that looks matters, too, and these pants should be right up your alley. Featuring multiple colors with plaid design, you can be sure that these PJ pants fare well in the aesthetics department. And weve designed the pajama bottoms with 2 deep pockets and a button fly to add some functionality to the mix. Put aside those old sweats and slip into lounging pants you wont want to take off! Heres why youll love these PJ pants: - Warm and comfortable pants for lounging or bedtime. - Made from microfleece fabric that's cozy and soft. - Available in varied sizes from small to triple XL. - Plaid design and multiple colors with a masculine appeal. - Twill drawstring allows you to achieve a snug and secure fit. Whether youre catching some Zs or lounging away, count on #followme plaid PJ pants for a great blend of comfort and style!|US||90563748|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/mens-clothing/just-love-fashion/mens-general-size-chart.html|3.83|28|90563748|90563748|Men|Pajama Bottoms|None|None|None|Full|None|None|Regular Fit|None|Side Pocket|Year Round Fabric Construction|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_d127d0c1-6981-4e49-b0f2-085163608779|https://target.scene7.com/is/image/Target/GUEST_81f709a3-0e44-42df-80c4-2b469ac9cf46|https://target.scene7.com/is/image/Target/GUEST_b60cf80f-0a6d-444a-95d6-aef79cd5ab4e
89677184|target|2025-06-03|Pair of Thieves Men's Quick Dry Boxer Briefs 3pk|Pair of Thieves|24.99|24.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Underwear|target|Clothing, Shoes & Accessories|Men’s Clothing|Underwear||https://www.target.com/p/pair-of-thieves-men-39-s-quick-dry-boxer-briefs-3pk/-/A-89677184||Don’t sweat it: Pair of Thieves Quick Dry Action Blend underwear is your trusted ally against swampy discomfort down below. Expertly designed with moisture control tech that wicks away sweat and stops ick quick. Made with action blend fabrication for greater mobility. This pair is so lightweight, it feels like wearing nothing. Enjoy a secure, no-ride up fit, because unlike you know who’s attitude: this underwear doesn’t need adjusting.Try one pair and get ready to replace your entire drawer.|US||89677184|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-underwear/pair-of-thieves/underwear.html|4.68|628|89677184|89677184|Mens|Underwear|None|90% Polyester, 10% Spandex|90% Polyester, 10% Spandex|At Thigh|None|None|None|None|Full Waistband Elastic|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_564b4c40-7725-4456-b562-13d38d9f8428|https://target.scene7.com/is/image/Target/GUEST_f34b0ddb-cc0e-47b8-9257-286e71d21178|https://target.scene7.com/is/image/Target/GUEST_d0b1aeb1-27e1-4281-83a3-e4685602a198
93782850|target|2025-06-03|Men's Vintage Short Sleeve Pocket T-Shirt - Goodfellow & Co™|Goodfellow & Co|15.00|15.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-vintage-short-sleeve-pocket-t-shirt-goodfellow-co/-/A-93782850||Take on casual days in comfort and style in this Vintage Short-Sleeve Pocket T-Shirt from Goodfellow & Co™. Made from 1x1 rib 100% jersey cotton fabric, this short-sleeve T-shirt offers all-day comfort. Designed in a solid hue with a chest patch pocket and a length that hits below the waist for wearing tucked in or untucked, this crewneck tee makes a great pairing with a variety of jeans, shorts or jogger pants.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93782850|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.49|43|93782850|93782850|Mens|Shirts|None|100% Cotton|100% Cotton|None|None|None|Regular Fit|None|Front Pocket|Heavyweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_fac82005-8720-4343-9323-5733e56d31e7|https://target.scene7.com/is/image/Target/GUEST_6211e2e6-b148-4ad5-824d-9aeec9ff38a8|https://target.scene7.com/is/image/Target/GUEST_6e170360-b381-45bc-89b8-2dc501498588
87418571|target|2025-06-03|Men's Performance Long Sleeve Button-Down Dress Shirt - Goodfellow & Co™|Goodfellow & Co|33.00|33.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-performance-dress-standard-fit-long-sleeve-button-down-shirt-goodfellow-co/-/A-87418571||From work meetings to evening outings, stay cool, comfy and stylish in this Performance Dress Long-Sleeve Button-Down Shirt from Goodfellow & Co™. Tailored in a standard fit, this button-down shirt is crafted from a soft fabric blend with a hint of spandex for stretchy comfort. Designed with a collared neckline for classic style, you can wear it tucked in with dress pants or chinos with loafers or dress shoes for a special event, or sport it untucked with jean shorts or chambray pants for a more easygoing, casual style.Goodfellow & Co™: Where style & fit are always in good company.|US||87418571|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.6|769|87418571|87418571|Mens|Shirts|None|60% Cotton, 36% Recycled Polyester, 4% Spandex|60% Cotton, 36% Recycled Polyester, 4% Spandex|None|None|None|Standard Fit|None|No Pocket|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_01f641da-f295-475f-8412-2f192ea27a65|https://target.scene7.com/is/image/Target/GUEST_7b6bb1ac-3cd7-4e0b-9846-02cdb417bd7e|https://target.scene7.com/is/image/Target/GUEST_3b36eda1-8a07-4ab9-bea3-e8bd11b6d2af
78803632|target|2025-06-03|Men's Knit Boxers 5pk - Goodfellow & Co™|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Underwear|target|Clothing, Shoes & Accessories|Men’s Clothing|Underwear||https://www.target.com/p/men-s-knit-boxers-5pk-goodfellow-co/-/A-78803632||These Knit Boxers from Goodfellow & Co bring cool comfort and versatile style to your everyday essentials. The underwear set includes five boxers and they're made from 100% cotton fabric to help you stay comfortable throughout your day. If you’re not satisfied with any Target Owned Brand item, return it within one year with a receipt for an exchange or a refund.|US||78803632|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.66|1367|78803632|78803632|Mens|Underwear|None|100% Cotton|100% Cotton|Above Knee|None|None|None|None|Full Waistband Elastic|Year Round Fabric Construction|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_cde26a4f-9f62-4f65-a674-084b986ea5eb|None|None
81307545|target|2025-06-03|Men's Short Sleeve Soft Stretch T-Shirt - All In Motion™|All In Motion|15.0018.00|15.0018.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-short-sleeve-soft-stretch-t-shirt-all-in-motion/-/A-81307545||Why we're ALL IN:Making your way from destination A to B comes easy with a short-sleeve tee made from a soft fabric with four-way stretch for comfortable wear and great range of motion. A quick-dry finish with odor-resistant technology lends a fresh feel, and UPF 50+ rated material makes for convenient outdoor wear. Falling below the waist with a longer, curved hem for coverage, this tee functions as the perfect transitional activewear piece.When families come together to discover the joy of staying active, All in Motion is there to make it easy and comfortable to embrace a bustling lifestyle. From running errands to running intervals, the collection AIMs to propel you forward with thoughtfully designed pieces that fit and feel great — movement is the core of this performance line, with a 100% satisfaction guarantee.|US||81307545|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.38|600|81307545|81307545|Mens|Athletic Tops|None|86% Recycled Polyester, 14% Spandex|86% Recycled Polyester, 14% Spandex|None|None|None|Regular Fit|None|No Pocket, Locker Loop, Moisture Wicking Fabric, 4-Way Stretch, Quick Drying Fabric|Extra Lightweight|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_c1acd0e8-8b81-4270-8bd6-02abfee61a3e|https://target.scene7.com/is/image/Target/GUEST_6148f6f3-0750-4768-aed6-02a19c7ad3c0|https://target.scene7.com/is/image/Target/GUEST_1f0019dd-b3aa-48fa-a08d-c18b348d17f0
1000007032|target|2025-06-03|Mens Ride Or Die T Shirt Funny Sarcastic Riding Lawn Mower Joke Graphic Tee For Guys - Crazy Dog Men's T Shirt|Crazy Dog T-Shirts, Inc.|10.7917.99|10.7917.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/mens-ride-or-die-t-shirt-funny-sarcastic-riding-lawn-mower-joke-graphic-tee-for-guys-crazy-dog-men-s-t-shirt/-/A-1000007032||Ride till I Die. You push mowers know nothing about the rider life. When you’re spending this Father’s Day backyard grilling, golfing, or fishing with pop, show papa you think he’s the Best Dad ever with our pun shirts. Check out our other Happy Fathers Day shirts, socks, glasses and grilling aprons for the perfect gift to let your dad in on the ultimate dad jokes! Unique and hilarious, Crazy Dog funny shirts for men and shirts with sayings make great gifts for family, friends and coworkers. Our men's novelty t-shirts are perfect for the witty and sarcastic nerd, geek, or ultra cool guy who's looking to strut his stuff in comfort and style. Our shirts with funny sayings are made with a soft spun poly cotton blend. Comfortable and charming, our funny t shirts for men will quickly become his new favorite shirt. Available in a wide range of colors, sizes and styles, our mens funny t shirts pair well with his favorite pair of jeans, shorts or sweatpants. Find the eye catching funny shirt your dad, brother, husband or boyfriend will love. Our funny dad shirt, sarcastic tshirts for men and funny gifts for brother are great for birthdays, holidays and just because. Perfect for the one who appreciates funny sarcastic shirts and gag gifts. We have sayings perfect for the parent, gamer, camper, golfer, dog and cat lover in your life. Crazy Dog funny graphic tees for men are made in the USA. Our men's funny t-shirts are printed with high grade ink and state-of-the-art equipment. These funny mens shirts are designed to last and won't fade over time. Crazy Dog men's novelty shirts are comfy, stretchy and crafted with super soft material. If you're looking for funny adult shirts, our graphic tees we have a wide selection to choose from. If you're between sizes or enjoy a looser fit, these funny tee shirts for men fit slim, so size up for your ideal fit. Charming, cute, nerdy and corny, our funny sarcastic shirts are perfect for casual wear, camping and work|US||1000007032|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/mens-clothing/crazy-dog-t-shirts,-inc./mens-t-shirt-2.html|0.0|0|1000007032|1000007032|Men|Shirts|None|None|None|None|None|None|Casual Fit|None|No Pocket, Pre Shrunk|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_dfb63830-5928-4089-b8b6-e01b0c1a1ad9|https://target.scene7.com/is/image/Target/GUEST_522219ea-5440-4600-865b-2fd982d5aae7|https://target.scene7.com/is/image/Target/GUEST_aaa78a1a-5e37-465e-adbf-a813f2a0793e
93979539|target|2025-06-03|Funny Dad T Shirts Sarcastic Husband Tees Joke Humor for Father - Crazy Dog Men's T Shirt|Crazy Dog T-Shirts, Inc.|10.7917.99|10.7917.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/mens-car-guy-t-shirt-funny-mechanic-engine-gift-for-dad-cool-graphic-tee-for-guys-crazy-dog-men-s-t-shirt/-/A-93979539||These are guy shirts for that manly man who knows how to men. Happy Fathers Day! Woodworkers unite! Fresh cut, clean lines, green as could be. Find the perfect fishing hole and don't tell a soul! Wanna see my back yard? I'm skilled in the art of getting wasted. Nobody does it like grandpa! Papasaurus is old but he's not prehistoric! Please spare me, for I have an expecting wife! I'll just be down here tinkering around. Who's got two thumbs and likes cars? This Guy! Embarrassing my Wife is honestly my favorite pastime... When you’re spending this Father’s Day backyard grilling, golfing, or fishing with pop, show papa you think he’s the Best Dad ever with our pun shirts. Check out our other Happy Fathers Day shirts, socks, glasses and grilling aprons for the perfect gift to let your dad in on the ultimate dad jokes! From car buffs to mechanics, Crazy Dog T Shirts harvested the finest jokes, sarcastic quotes, and movie references to bring you the best and funniest in a car humor tee. Wrenches and bolts are our friends in our auto focused hats, witty pun mugs, truck themed graphic shirts, clever joke car hoodies. Unique and hilarious, Crazy Dog funny shirts for men and shirts with sayings make great gifts for family, friends and coworkers. Our men's novelty t-shirts are perfect for the witty and sarcastic nerd, geek, or ultra cool guy who's looking to strut his stuff in comfort and style. Our shirts with funny sayings are made with a soft spun poly cotton blend. Comfortable and charming, our funny t shirts for men will quickly become his new favorite shirt. Available in a wide range of colors, sizes and styles, our mens funny t shirts pair well with his favorite pair of jeans, shorts or sweatpants. Find the eye catching funny shirt your dad, brother, husband or boyfriend will love. Our funny dad shirt, sarcastic tshirts for men and funny gifts for brother are great for birthdays, holidays and just because|US||93979539|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/mens-clothing/crazy-dog-t-shirts,-inc./mens-t-shirt-2.html|0.0|0|93979539|93979539|Men|Shirts|None|None|None|None|None|None|Casual Fit|None|No Pocket, Pre Shrunk|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_3777f64b-1e3f-40f4-833a-81400852d236|https://target.scene7.com/is/image/Target/GUEST_b182fc8a-d564-469c-881d-f7bfc8b3b0a1|https://target.scene7.com/is/image/Target/GUEST_aaa78a1a-5e37-465e-adbf-a813f2a0793e
94031858|target|2025-06-03|Mens Dad Mode Engaged T Shirt Funny Fathers Day Gift Settings Menu Joke Tee For Guys - Crazy Dog Men's T Shirt|Crazy Dog T-Shirts, Inc.|10.7917.99|10.7917.99||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/mens-dad-mode-engaged-t-shirt-funny-fathers-day-gift-settings-menu-joke-tee-for-guys-crazy-dog-men-s-t-shirt/-/A-94031858||Not sure how to turn it off… When you’re spending this Father’s Day backyard grilling, golfing, or fishing with pop, show papa you think he’s the Best Dad ever with our pun shirts. Check out our other Happy Fathers Day shirts, socks, glasses and grilling aprons for the perfect gift to let your dad in on the ultimate dad jokes! At Crazy Dog T Shirt, sarcasm is our first language so we made all of our funny tees, cozy hoodies, fun socks printed with the finest jokes, sarcastic quotes, and movie references. Our witty, sarcastic humor t-shirts are the perfect combination of high-quality and awesome! Unique and hilarious, Crazy Dog funny shirts for men and shirts with sayings make great gifts for family, friends and coworkers. Our men's novelty t-shirts are perfect for the witty and sarcastic nerd, geek, or ultra cool guy who's looking to strut his stuff in comfort and style. Our shirts with funny sayings are made with a soft spun poly cotton blend. Comfortable and charming, our funny t shirts for men will quickly become his new favorite shirt. Available in a wide range of colors, sizes and styles, our mens funny t shirts pair well with his favorite pair of jeans, shorts or sweatpants. Find the eye catching funny shirt your dad, brother, husband or boyfriend will love. Our funny dad shirt, sarcastic tshirts for men and funny gifts for brother are great for birthdays, holidays and just because. Perfect for the one who appreciates funny sarcastic shirts and gag gifts. We have sayings perfect for the parent, gamer, camper, golfer, dog and cat lover in your life. Crazy Dog funny graphic tees for men are made in the USA. Our men's funny t-shirts are printed with high grade ink and state-of-the-art equipment. These funny mens shirts are designed to last and won't fade over time. Crazy Dog men's novelty shirts are comfy, stretchy and crafted with super soft material. If you're looking for funny adult shirts, our graphic tees we have a wide selection to choose from|US||94031858|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/mens-clothing/crazy-dog-t-shirts,-inc./mens-t-shirt-2.html|5.0|1|94031858|94031858|Men|Shirts|None|None|None|None|None|None|Casual Fit|None|No Pocket, Pre Shrunk|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_7d4b074b-3501-4c92-bf43-4a352557256e|https://target.scene7.com/is/image/Target/GUEST_54892160-73c8-4de9-8f07-23a44972ad3a|https://target.scene7.com/is/image/Target/GUEST_aaa78a1a-5e37-465e-adbf-a813f2a0793e
94128378|target|2025-06-03|Men's Short Sleeve Crewneck T-Shirt - Goodfellow & Co™ Heathered Gray|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-39-s-short-sleeve-crewneck-t-shirt-goodfellow-38-co-8482-heathered-gray/-/A-94128378||This 4-Pack of Classic Crewneck T-Shirts from Goodfellow & Co™ brings effortless style to your casualwear wardrobe. Made of cotton-recycled polyester jersey fabric, these solid-hued tees provide you all-day comfort. Tailored in a regular fit, these short-sleeve tees feature a crewneck design for a classic look. You can pair them with a variety of jeans or shorts to complete the laid-back look.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||94128378|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.59|17|94128378|94128378|Mens|Shirts|None|90% Cotton, 10% Recycled Polyester|90% Cotton, 10% Recycled Polyester|None|None|None|Regular Fit|None|No Pocket|Lightweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_d71bc281-1abd-492b-98fc-4bfd260ab2f5|https://target.scene7.com/is/image/Target/GUEST_1b70581a-59fd-44a4-8346-b5258a633200|https://target.scene7.com/is/image/Target/GUEST_069a7a6e-4d20-4b0c-b4cd-25a2642f7a3e
93280514|target|2025-06-03|Men's 3pk Quarter Crew Socks - All In Motion™ Black 6-12: Recycled Polyester, Cushioned Heel & Toe|All In Motion|10.00|10.00||||||dollar|target > Clothing, Shoes & Accessories > Activewear > Men’s Activewear|target|Clothing, Shoes & Accessories|Activewear|Men’s Activewear||https://www.target.com/p/men-39-s-3pk-quarter-crew-socks-all-in-motion-8482-black-6-12/-/A-93280514||Why we're ALL IN:Three-pair pack of black, quarter crew socks. Crafted from soft fabric with spandex, flat seams, and cushioned heel and toe to help keep your feet comfortable. Mid crew socks with arch support make a basic addition to your wardrobe.All in Motion™: Inspiring the potential in every body.|US||93280514|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-accessories/owned-brand-socks/mens-owned-brand-socks.html|5.0|4|93280514|93280514|Mens|Socks|None|84% Recycled Polyester, 7% Nylon, 7% Polyester, 2% Spandex|84% Recycled Polyester, 7% Nylon, 7% Polyester, 2% Spandex|None|None|None|None|None|Flat Seams, Cushioned Heel and Toe|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_4784f8ed-42e4-4c64-b239-4792f26e30ef|https://target.scene7.com/is/image/Target/GUEST_244cd7c2-73c3-4f9b-9e38-765a70cf26b0|https://target.scene7.com/is/image/Target/GUEST_fca7b0b0-ce11-4398-b69c-9f3c11d34ada
93783965|target|2025-06-03|Men's Comfort Wear T-Shirt - Goodfellow & Co™|Goodfellow & Co|15.00|15.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Tops|target|Clothing, Shoes & Accessories|Men’s Clothing|Tops||https://www.target.com/p/men-s-comfort-wear-t-shirt-goodfellow-co/-/A-93783965||Refresh your casual essentials with this Comfort Wear T-Shirt from Goodfellow & Co™. This jersey shirt is made of a midweight blend of cotton, modal and spandex in a versatile solid shade. Tailored in a regular fit with below-waist length, this short-sleeve shirt is easy to wear tucked in or untucked. Pair it with joggers, shorts or jeans, or layer it under a flannel shirt or hoodie for added style and enhanced warmth.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93783965|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.52|62|93783965|93783965|Mens|Shirts|None|46% Cotton, 46% Modal, 8% Spandex|46% Cotton, 46% Modal, 8% Spandex|None|None|None|Regular Fit|None|Single Layered Construction|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_c64254bc-bc5b-4a4d-bd59-7666ff4a3842|https://target.scene7.com/is/image/Target/GUEST_99413e19-8900-42f7-9cbe-1732559b5648|https://target.scene7.com/is/image/Target/GUEST_0dd7bb4d-9d9b-4148-bb89-eab87fd36658
92160550|target|2025-06-03|"Men's Every Wear 9"" Flat Front Chino Shorts - Goodfellow & Co™"|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-every-wear-9-flat-front-chino-shorts-goodfellow-co/-/A-92160550||These Flat Front Chino Shorts from Goodfellow & Co™ makes the perfect pick for warm-weather outings. Crafted from soft, stretchy fabric and breathable poplin lining, the chino shorts offer you all-day comfort. Tailored in a regular-fit, these mid-rise shorts are designed with a fly button and zipper closure for a secure fit, while side and back pocket add functional flair. Pair them with crewneck tees, tanks, polos or sweatshirts to create an array of casualwear options.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||92160550|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.68|40|92160550|92160550|Mens|Shorts|None|98% Cotton, 2% Spandex|98% Cotton, 2% Spandex|Above Knee|None|None|Regular Fit|None|Front Pocket, Back Pocket|Midweight Fabric|Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_519d9c2d-07d2-4103-848d-b000ebd4010f|https://target.scene7.com/is/image/Target/GUEST_63d8aea9-647a-4f61-8293-f18cad4823bb|https://target.scene7.com/is/image/Target/GUEST_05b167d2-f230-4e02-819d-b561041c831d
93300189|target|2025-06-03|"Men's Vintage 7"" Elevated Washed Pull-On Shorts - Goodfellow & Co™"|Goodfellow & Co|20.00|20.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Bottoms|target|Clothing, Shoes & Accessories|Men’s Clothing|Bottoms||https://www.target.com/p/men-s-vintage-7-elevated-pull-on-shorts-goodfellow-co/-/A-93300189||Expand your warm-weather wardrobe with these Vintage 7-Inch Elevated Pull-On Shorts from Goodfellow & Co™. Boasting a midweight construction with a lyocell-cotton blend for comfortable wear, these twill shorts are fashioned in a solid shade with functional side slash pockets and back welt pockets. They have a full elasticized waistband with a drawcord so that you can get the right, customizable fit every time.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93300189|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.6|37|93300189|93300189|Mens|Shorts|None|58% Lyocell, 42% Cotton|58% Lyocell, 42% Cotton|Above Knee|None|None|Regular Fit|None|Slash Pocket, Back Pocket|Midweight Fabric|No Stretch|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_776d5608-aeba-4f21-ae05-83a18cdbfb92|https://target.scene7.com/is/image/Target/GUEST_d0b85478-6e73-4b31-a07c-d36abab55f4f|https://target.scene7.com/is/image/Target/GUEST_b40a5ca6-fcb3-47db-96e6-97c205970540
93280512|target|2025-06-03|Men's 3pk Quarter Crew Socks - All In Motion™ White 6-12: Cushioned Heel, Flat Seams, Midweight Knit|All In Motion|10.00|10.00||||||dollar|target > Clothing, Shoes & Accessories > Activewear > Men’s Activewear|target|Clothing, Shoes & Accessories|Activewear|Men’s Activewear||https://www.target.com/p/men-39-s-3pk-quarter-crew-socks-all-in-motion-8482-white-6-12/-/A-93280512||Why we're ALL IN:Three-pair pack of quarter crew socks in white. Made from a moisture-wicking, midweight fabric blend to help keep your feet cool, comfy and dry. Flat seams, arch support, reinforced heel and toe, and zone cushioning round out the comfortable fit. All in Motion™: Inspiring the potential in every body.|US||93280512|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-accessories/owned-brand-socks/mens-owned-brand-socks.html|5.0|4|93280512|93280512|Mens|Socks|None|84% Recycled Polyester, 7% Nylon, 7% Polyester, 2% Spandex|84% Recycled Polyester, 7% Nylon, 7% Polyester, 2% Spandex|None|None|None|None|None|Flat Seams, Cushioned Heel and Toe|Midweight Fabric|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_e40ce7e5-83b3-4434-84ad-ef8f2ca97df8|https://target.scene7.com/is/image/Target/GUEST_11dcf285-f9be-4664-8486-86af675512c8|https://target.scene7.com/is/image/Target/GUEST_aeeaf593-adb0-4ff7-aab6-d4fa0bb629bd
93514557|target|2025-06-03|Men's 5'' E-Waist Swim Trunks - Goodfellow & Co™|Goodfellow & Co|25.00|25.00||||||dollar|target > Clothing, Shoes & Accessories > Men’s Clothing > Swimsuits|target|Clothing, Shoes & Accessories|Men’s Clothing|Swimsuits||https://www.target.com/p/men-s-5-swim-shorts-goodfellow-co-neon-green/-/A-93514557||Be ready for beach days or pool trips in cool comfort with these Swim Shorts from Goodfellow & Co™. Made from recycled polyester knit fabric for comfy movement in and out of the water, these swim shorts boast a UPF 50+ rated material to help keep your skin shielded from the sun. A drawstring-closure elastic waistband provides an adjustable fit, while side and back flap pockets come in handy for stashing small essentials. Simply pair them with a swim tank and flip flops for beach-ready style.Goodfellow & Co™: Feel good in what you wear, anywhere.|US||93514557|https://digitalcontent.target.com/itemcontent/sizecharts/htmlfragments/men-clothing/all-in-motion-goodfellow-original-use/mens-clothing.html|4.32|16|93514557|93514557|Mens|Swimsuit Bottoms|None|92% Recycled Polyester|92% Recycled Polyester|At Thigh|None|None|None|None|No Pocket|None|None|Machine Wash, Tumble Dry|https://target.scene7.com/is/image/Target/GUEST_f1c95932-bf0e-4979-a944-f81ef69f090f|https://target.scene7.com/is/image/Target/GUEST_cc76652e-bf03-418f-b790-0fe22106bdc3|https://target.scene7.com/is/image/Target/GUEST_c585f929-2734-4742-bc16-edef169076e2
